file no.,filename,status,logic,elapsed
141,CUDA50/6_Advanced/FunctionPointers/SobelShared.cu,success,UFLRA,915
142,CUDA50/6_Advanced/FunctionPointers/SobelTex.cu,success,UFLRA,772
143,CUDA50/6_Advanced/lineOfSight/computeAngles.cu,success,UFLRA,860
144,CUDA50/6_Advanced/lineOfSight/computeVisibilities.cu,success,UFLRA,867
145,CUDA50/6_Advanced/mergeSort/bitonicMergeElementaryIntervalsKernel.cu,failed,UFLRA,1880
146,CUDA50/6_Advanced/mergeSort/bitonicSortSharedKernel.cu,timeout,UFLRA,60009
147,CUDA50/6_Advanced/mergeSort/generateSampleRanksKernel.cu,timeout,UFLRA,60006
148,CUDA50/6_Advanced/mergeSort/mergeElementaryIntervalsKernel.cu,failed,UFLRA,1833
149,CUDA50/6_Advanced/mergeSort/mergeRanksAndIndicesKernel.cu,failed,UFLRA,1914
150,CUDA50/6_Advanced/reduction/reduce0.cu,success,UFLRA,950
151,CUDA50/6_Advanced/reduction/reduce1.cu,success,UFLRA,944
152,CUDA50/6_Advanced/reduction/reduce2.cu,success,UFLRA,920
153,CUDA50/6_Advanced/reduction/reduce3.cu,success,UFLRA,949
154,CUDA50/6_Advanced/reduction/reduce4.cu,success,UFLRA,920
155,CUDA50/6_Advanced/reduction/reduce5.cu,success,UFLRA,933
156,CUDA50/6_Advanced/reduction/reduce6.cu,success,UFLRA,833
157,CUDA50/6_Advanced/scalarProd/scalarProd.cu,success,UFLRA,951
158,CUDA50/6_Advanced/scalarProd/scalarProdIntraGroup.cu,success,UFLRA,993
159,CUDA50/6_Advanced/scan/scanExclusiveShared2.cu,failed,UFLRA,24847
160,CUDA50/6_Advanced/scan/scanExclusiveShared.cu,success,UFLRA,782
161,CUDA50/6_Advanced/scan/uniformUpdate.cu,success,UFLRA,750
162,CUDA50/6_Advanced/segmentationTreeThrust/addScalar.cu,success,UFLRA,914
163,CUDA50/6_Advanced/segmentationTreeThrust/calculateEdgesInfo.cu,success,UFLRA,873
164,CUDA50/6_Advanced/segmentationTreeThrust/getRepresentatives.cu,success,UFLRA,860
165,CUDA50/6_Advanced/segmentationTreeThrust/getSuccessors.cu,success,UFLRA,869
166,CUDA50/6_Advanced/segmentationTreeThrust/invalidateLoops.cu,success,UFLRA,832
167,CUDA50/6_Advanced/segmentationTreeThrust/makeNewEdges.cu,success,UFLRA,920
168,CUDA50/6_Advanced/segmentationTreeThrust/markSegments.cu,failed,UFLRA,1744
169,CUDA50/6_Advanced/shfl_scan/shfl_intimage_rows.cu,failed,UFLRA,1883
170,CUDA50/6_Advanced/shfl_scan/shfl_scan_test.cu,success,UFLRA,861
171,CUDA50/6_Advanced/shfl_scan/shfl_vertical_shfl.cu,success,UFLRA,933
172,CUDA50/6_Advanced/shfl_scan/uniform_add.cu,success,UFLRA,828
173,CUDA50/6_Advanced/simpleHyperQ/sum.cu,success,UFLRA,878
174,CUDA50/6_Advanced/sortingNetworks/bitonicMergeGlobal.cu,success,UFLRA,850
175,CUDA50/6_Advanced/sortingNetworks/bitonicMergeShared.cu,success,UFLRA,910
176,CUDA50/6_Advanced/sortingNetworks/bitonicSortShared1.cu,success,UFLRA,856
177,CUDA50/6_Advanced/sortingNetworks/bitonicSortShared.cu,success,UFLRA,863
178,CUDA50/6_Advanced/sortingNetworks/oddEvenMergeGlobal.cu,success,UFLRA,827
179,CUDA50/6_Advanced/sortingNetworks/oddEvenMergeSortShared.cu,success,UFLRA,861
180,CUDA50/6_Advanced/threadFenceReduction/reduceMultiPass.cu,failed,UFLRA,1695
181,CUDA50/6_Advanced/transpose/copy.cu,success,UFLRA,854
182,CUDA50/6_Advanced/transpose/copySharedMem.cu,success,UFLRA,845
183,CUDA50/6_Advanced/transpose/copySharedMemFixed.cu,success,UFLRA,864
184,CUDA50/6_Advanced/transpose/transposeCoalesced.cu,failed,UFLRA,2359
185,CUDA50/6_Advanced/transpose/transposeCoarseGrained.cu,success,UFLRA,817
186,CUDA50/6_Advanced/transpose/transposeDiagonal.cu,failed,UFLRA,1756
187,CUDA50/6_Advanced/transpose/transposeFineGrained.cu,success,UFLRA,837
188,CUDA50/6_Advanced/transpose/transposeNaive.cu,success,UFLRA,880
189,CUDA50/6_Advanced/transpose/transposeNoBankConflicts.cu,success,UFLRA,969
190,CUDA50/7_CUDALibraries/MC_EstimatePiInlineP/computeValue.cu,success,UFLRA,860
191,CUDA50/7_CUDALibraries/MC_EstimatePiInlineP/initRNG.cu,success,UFLRA,1024
192,CUDA50/7_CUDALibraries/MC_SingleAsianOptionP/computeValue.cu,success,UFLRA,1036
193,CUDA50/7_CUDALibraries/MC_SingleAsianOptionP/generatePaths.cu,success,UFLRA,1055
194,CUDA50/7_CUDALibraries/MC_SingleAsianOptionP/initRNG.cu,success,UFLRA,1248
195,gpgpu-sim_ispass2009/AES/aesDecrypt128_kernel/kernel.cu,success,UFLRA,2024
196,gpgpu-sim_ispass2009/AES/aesDecrypt256_kernel/kernel.cu,success,UFLRA,1327
197,gpgpu-sim_ispass2009/AES/aesEncrypt128_kernel/kernel.cu,success,UFLRA,1109
198,gpgpu-sim_ispass2009/AES/aesEncrypt256_kernel/kernel.cu,success,UFLRA,1240
199,gpgpu-sim_ispass2009/CP/cuda_base/cuenergy_pre.cu,success,UFLRA,1018
200,gpgpu-sim_ispass2009/CP/cuda/cuenergy_pre8_coalesce.cu,success,UFLRA,1187
201,gpgpu-sim_ispass2009/CP/cuda_short/cuenergy_pre8_coalesce.cu,success,UFLRA,1146
202,gpgpu-sim_ispass2009/DG/MaxwellsGPU_RK_Kernel3D/kernel.cu,success,UFLRA,1075
203,gpgpu-sim_ispass2009/DG/MaxwellsGPU_SURF_Kernel3D/kernel.cu,success,UFLRA,1135
204,gpgpu-sim_ispass2009/DG/MaxwellsGPU_VOL_Kernel3D/kernel.cu,success,UFLRA,1183
205,gpgpu-sim_ispass2009/DG/partial_get_kernel3d/kernel.cu,success,UFLRA,1061
